"","studentid","schoolid","groupid","age","gender","grade","student_wealth","enrollment_2015","school_facilities","rural","time_to_bank","NGO_donations","W","IRT_score"
"2703","165_29",165,46,9,1,2,-0.49867245554924,546,1.35237669944763,1,45,0,0,-0.0539930984377861
"2704","165_27",165,46,13,2,2,-0.49867245554924,546,1.35237669944763,1,45,0,0,-0.271875619888306
"2705","165_11",165,46,7,1,2,-1.21064591407776,546,1.35237669944763,1,45,0,0,-1.38150155544281
"2706","165_15",165,46,12,2,3,-1.65504562854767,546,1.35237669944763,1,45,0,0,-1.08691442012787
"2707","165_4",165,46,9,1,3,-0.412353783845901,546,1.35237669944763,1,45,0,0,-0.296109110116959
"2708","165_25",165,46,11,1,3,-0.818820536136627,546,1.35237669944763,1,45,0,0,-0.433000326156616
"2709","165_8",165,46,12,1,4,0.34058803319931,546,1.35237669944763,1,45,0,0,-0.402947336435318
"2710","165_24",165,46,11,1,4,0.658069610595703,546,1.35237669944763,1,45,0,0,-0.95852518081665
"2711","165_18",165,46,11,1,4,0.34058803319931,546,1.35237669944763,1,45,0,0,0.159049943089485
"2712","165_23",165,46,8,2,5,-0.818820536136627,546,1.35237669944763,1,45,0,0,0.582307457923889
"2713","165_10",165,46,12,1,5,-0.49867245554924,546,1.35237669944763,1,45,0,0,0.178533241152763
"2714","165_16",165,46,13,1,6,-1.21064591407776,546,1.35237669944763,1,45,0,0,-0.0859923958778381
"2715","165_20",165,46,13,1,6,-0.943072080612183,546,1.35237669944763,1,45,0,0,0.610645592212677
"2716","165_2",165,46,12,2,6,-0.943072080612183,546,1.35237669944763,1,45,0,0,-0.0745854526758194
"2717","165_1",165,46,14,2,6,-0.943072080612183,546,1.35237669944763,1,45,0,0,0.248997017741203
"2718","165_19",165,46,16,2,7,2.47244811058044,546,1.35237669944763,1,45,0,0,-2.64759087562561
"2719","165_28",165,46,14,1,7,2.47244811058044,546,1.35237669944763,1,45,0,0,-0.303049325942993
"2720","165_17",165,46,13,1,7,-0.943072080612183,546,1.35237669944763,1,45,0,0,-0.0299628265202045
"2721","165_22",165,46,16,2,8,-0.49867245554924,546,1.35237669944763,1,45,0,0,-0.6164470911026
"2722","165_12",165,46,15,1,8,-0.49867245554924,546,1.35237669944763,1,45,0,0,0.599288761615753
"2723","166_1",166,22,12,2,2,-1.33489751815796,161.5,1.05847370624542,0,75,0,0,-1.94549167156219
"2724","166_16",166,22,10,1,2,-1.33489751815796,161.5,1.05847370624542,0,75,0,0,-1.5478378534317
"2725","166_26",166,22,13,1,2,-1.33489751815796,161.5,1.05847370624542,0,75,0,0,0.00556569593027234
"2726","166_8",166,22,10,1,3,-1.21064591407776,161.5,1.05847370624542,0,75,0,0,-2.76801085472107
"2727","166_25",166,22,10,2,3,NA,161.5,1.05847370624542,0,75,0,0,-2.71992707252502
"2728","166_9",166,22,7,2,3,2.08062267303467,161.5,1.05847370624542,0,75,0,0,-1.52616798877716
"2729","166_10",166,22,11,2,4,0.0320458710193634,161.5,1.05847370624542,0,75,0,0,0.0397231169044971
"2730","166_20",166,22,5,2,4,-1.65504562854767,161.5,1.05847370624542,0,75,0,0,-2.30293560028076
"2731","166_6",166,22,11,1,4,-0.890497863292694,161.5,1.05847370624542,0,75,0,0,-0.680422902107239
"2732","166_22",166,22,14,1,5,3.74399757385254,161.5,1.05847370624542,0,75,0,0,0.362090855836868
"2733","166_11",166,22,12,1,5,0.658069610595703,161.5,1.05847370624542,0,75,0,0,-0.558109700679779
"2734","166_14",166,22,10,2,5,-0.890497863292694,161.5,1.05847370624542,0,75,0,0,-1.04205822944641
"2735","166_18",166,22,13,1,6,-0.49867245554924,161.5,1.05847370624542,0,75,0,0,1.0223788022995
"2736","166_7",166,22,15,2,6,-0.890497863292694,161.5,1.05847370624542,0,75,0,0,0.0976841598749161
"2737","166_2",166,22,15,2,6,0.0320458710193634,161.5,1.05847370624542,0,75,0,0,-0.625871777534485
"2738","166_5",166,22,14,1,7,-1.65504562854767,161.5,1.05847370624542,0,75,0,0,1.05841732025146
"2739","166_4",166,22,12,2,8,-0.49867245554924,161.5,1.05847370624542,0,75,0,0,-0.98285984992981
"2740","166_13",166,22,18,1,8,0.658069610595703,161.5,1.05847370624542,0,75,0,0,1.05700409412384
"2741","166_15",166,22,16,1,8,-0.943072080612183,161.5,1.05847370624542,0,75,0,0,1.27234447002411
"2742","167_1",167,20,7,2,2,-0.49867245554924,335,-2.00484848022461,1,3,0,0,-0.386639654636383
"2743","167_13",167,20,10,1,2,-1.33489751815796,335,-2.00484848022461,1,3,0,0,-2.69176530838013
"2744","167_30",167,20,11,1,2,-1.33489751815796,335,-2.00484848022461,1,3,0,0,-0.456470757722855
"2745","167_23",167,20,9,1,3,-0.890497863292694,335,-2.00484848022461,1,3,0,0,-1.54013109207153
"2746","167_8",167,20,10,2,3,0.0320458710193634,335,-2.00484848022461,1,3,0,0,-0.987412691116333
"2747","167_32",167,20,10,1,4,1.10550463199615,335,-2.00484848022461,1,3,0,0,0.0997912585735321
"2748","167_10",167,20,12,2,4,-1.21064591407776,335,-2.00484848022461,1,3,0,0,-1.05444693565369
"2749","167_9",167,20,10,2,5,0.744388282299042,335,-2.00484848022461,1,3,0,0,1.15854120254517
"2750","167_20",167,20,11,2,5,-0.0539039149880409,335,-2.00484848022461,1,3,0,0,-0.220331013202667
"2751","167_21",167,20,12,1,5,-1.26322019100189,335,-2.00484848022461,1,3,0,0,0.327400475740433
"2752","167_3",167,20,13,1,6,-0.412353783845901,335,-2.00484848022461,1,3,0,0,1.96773540973663
"2753","167_11",167,20,16,1,6,-0.412353783845901,335,-2.00484848022461,1,3,0,0,0.720832943916321
"2754","167_7",167,20,12,2,6,-1.33489751815796,335,-2.00484848022461,1,3,0,0,-0.136876940727234
"2755","167_33",167,20,13,2,6,-0.106478132307529,335,-2.00484848022461,1,3,0,0,-0.444809556007385
"2756","167_14",167,20,11,2,7,-1.65504562854767,335,-2.00484848022461,1,3,0,0,0.0284379739314318
"2757","167_29",167,20,10,2,7,1.94172978401184,335,-2.00484848022461,1,3,0,0,0.299330174922943
"2758","167_22",167,20,12,2,7,0.0320458710193634,335,-2.00484848022461,1,3,0,0,-0.87227737903595
"2759","167_12",167,20,14,1,8,-1.21064591407776,335,-2.00484848022461,1,3,0,0,1.79249000549316
"2760","167_27",167,20,17,1,8,0.213669940829277,335,-2.00484848022461,1,3,0,0,-0.657336235046387
"2761","167_31",167,20,16,1,8,-0.943072080612183,335,-2.00484848022461,1,3,0,0,0.351487129926682
"2762","168_16",168,19,9,1,2,2.90777230262756,250,-1.37534499168396,1,120,318.681304931641,1,-0.494069039821625
"2763","168_3",168,19,11,1,2,-0.49867245554924,250,-1.37534499168396,1,120,318.681304931641,1,-0.834011256694794
"2764","168_22",168,19,12,2,2,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,-0.622340977191925
"2765","168_17",168,19,12,2,2,0.266244173049927,250,-1.37534499168396,1,120,318.681304931641,1,-0.86405336856842
"2766","168_1",168,19,7,1,3,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,-0.686562359333038
"2767","168_12",168,19,6,1,3,0.78535658121109,250,-1.37534499168396,1,120,318.681304931641,1,-0.696710884571075
"2768","168_4",168,19,6,1,3,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,-1.36523222923279
"2769","168_27",168,19,12,1,4,-0.49867245554924,250,-1.37534499168396,1,120,318.681304931641,1,-0.502437591552734
"2770","168_13",168,19,12,2,4,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,1.18432974815369
"2771","168_25",168,19,9,1,4,-1.21064591407776,250,-1.37534499168396,1,120,318.681304931641,1,-1.23549449443817
"2772","168_11",168,19,10,2,4,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,-1.84463846683502
"2773","168_20",168,19,10,1,6,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,0.570364832878113
"2774","168_9",168,19,13,1,6,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,1.14386677742004
"2775","168_24",168,19,12,1,6,-1.65504562854767,250,-1.37534499168396,1,120,318.681304931641,1,-0.974224865436554
"2776","168_2",168,19,14,1,7,0.923880577087402,250,-1.37534499168396,1,120,318.681304931641,1,0.312456160783768
"2777","168_8",168,19,13,2,7,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,1.54967355728149
"2778","168_10",168,19,12,1,7,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,1.45713496208191
"2779","168_7",168,19,16,2,8,-1.65504562854767,250,-1.37534499168396,1,120,318.681304931641,1,-0.0818511918187141
"2780","168_14",168,19,15,1,8,-0.49867245554924,250,-1.37534499168396,1,120,318.681304931641,1,1.07660520076752
"2781","168_29",168,19,17,2,8,-0.890497863292694,250,-1.37534499168396,1,120,318.681304931641,1,-0.00788185186684132
"2782","169_11",169,18,10,2,2,-1.65504562854767,403,0.290336817502975,1,240,0,0,-2.00894904136658
"2783","169_19",169,18,11,2,2,-1.65504562854767,403,0.290336817502975,1,240,0,0,-0.325907677412033
"2784","169_7",169,18,12,2,2,-1.65504562854767,403,0.290336817502975,1,240,0,0,-1.38154137134552
"2785","169_15",169,18,15,2,3,0.0320458710193634,403,0.290336817502975,1,240,0,0,2.09537839889526
"2786","169_9",169,18,10,2,3,-1.65504562854767,403,0.290336817502975,1,240,0,0,-1.33327341079712
"2787","169_3",169,18,10,2,4,-0.890497863292694,403,0.290336817502975,1,240,0,0,-0.981819748878479
"2788","169_16",169,18,15,2,4,-1.21064591407776,403,0.290336817502975,1,240,0,0,0.308612048625946
"2789","169_5",169,18,8,1,4,-1.21064591407776,403,0.290336817502975,1,240,0,0,0.359196543693542
"2790","169_2",169,18,13,1,5,-0.804179251194,403,0.290336817502975,1,240,0,0,-1.14618158340454
"2791","169_13",169,18,14,2,5,-0.890497863292694,403,0.290336817502975,1,240,0,0,0.17168053984642
"2792","169_12",169,18,13,1,5,-0.943072080612183,403,0.290336817502975,1,240,0,0,0.575841903686523
"2793","169_18",169,18,16,2,6,-1.21064591407776,403,0.290336817502975,1,240,0,0,-0.743424713611603
"2794","169_17",169,18,12,1,6,-1.21064591407776,403,0.290336817502975,1,240,0,0,0.473478078842163
"2795","169_8",169,18,11,1,6,-0.49867245554924,403,0.290336817502975,1,240,0,0,0.752163171768188
"2796","169_10",169,18,12,1,7,-1.21064591407776,403,0.290336817502975,1,240,0,0,-0.149456217885017
"2797","169_1",169,18,16,1,7,-1.26322019100189,403,0.290336817502975,1,240,0,0,0.421127647161484
"2798","169_21",169,18,17,2,7,-0.818820536136627,403,0.290336817502975,1,240,0,0,0.934140264987946
"2799","169_4",169,18,11,1,8,-0.49867245554924,403,0.290336817502975,1,240,0,0,1.59817898273468
"2800","169_14",169,18,15,2,8,-0.412353783845901,403,0.290336817502975,1,240,0,0,-0.117417052388191
"2801","169_20",169,18,8,2,8,-1.65504562854767,403,0.290336817502975,1,240,0,0,-1.22091782093048
"2802","170_18",170,23,10,1,2,-0.890497863292694,374,1.61865270137787,1,4,362.637359619141,0,0.539903819561005
"2803","170_7",170,23,8,2,2,-0.49867245554924,374,1.61865270137787,1,4,362.637359619141,0,-0.453578472137451
"2804","170_21",170,23,10,1,2,0.0320458710193634,374,1.61865270137787,1,4,362.637359619141,0,0.999971091747284
"2805","170_22",170,23,10,2,3,-0.288102209568024,374,1.61865270137787,1,4,362.637359619141,0,-0.357335686683655
"2806","170_13",170,23,10,1,3,0.79696249961853,374,1.61865270137787,1,4,362.637359619141,0,0.937366902828217
"2807","170_2",170,23,11,1,3,-0.371385484933853,374,1.61865270137787,1,4,362.637359619141,0,-1.6374454498291
"2808","170_8",170,23,10,1,4,-1.26322019100189,374,1.61865270137787,1,4,362.637359619141,0,-0.485116481781006
"2809","170_10",170,23,11,2,4,-0.412353783845901,374,1.61865270137787,1,4,362.637359619141,0,-0.920163929462433
"2810","170_9",170,23,11,2,4,-0.818820536136627,374,1.61865270137787,1,4,362.637359619141,0,-0.258406072854996
"2811","170_16",170,23,13,1,5,-0.943072080612183,374,1.61865270137787,1,4,362.637359619141,0,-0.676168322563171
"2812","170_6",170,23,12,2,5,0.784987688064575,374,1.61865270137787,1,4,362.637359619141,0,0.921189963817596
"2813","170_5",170,23,14,1,6,0.0320458710193634,374,1.61865270137787,1,4,362.637359619141,0,1.36935985088348
"2814","170_4",170,23,17,1,6,-0.818820536136627,374,1.61865270137787,1,4,362.637359619141,0,0.637558579444885
"2815","170_17",170,23,11,1,6,-0.890497863292694,374,1.61865270137787,1,4,362.637359619141,0,1.46313178539276
"2816","170_19",170,23,15,1,7,-0.818820536136627,374,1.61865270137787,1,4,362.637359619141,0,0.709977388381958
"2817","170_23",170,23,16,1,7,0.0320458710193634,374,1.61865270137787,1,4,362.637359619141,0,1.06139659881592
"2818","170_14",170,23,14,2,7,-0.890497863292694,374,1.61865270137787,1,4,362.637359619141,0,0.160352930426598
"2819","170_1",170,23,14,1,8,-1.26322019100189,374,1.61865270137787,1,4,362.637359619141,0,2.38329672813416
"2820","170_12",170,23,16,1,8,-0.49867245554924,374,1.61865270137787,1,4,362.637359619141,0,0.887847900390625
"2821","170_15",170,23,16,2,8,-0.412353783845901,374,1.61865270137787,1,4,362.637359619141,0,-1.72070288658142
"2822","171_18",171,23,8,1,2,-0.49867245554924,237.5,-2.65968155860901,1,120,0,1,-0.543838560581207
"2823","171_16",171,23,10,1,2,2.08062267303467,237.5,-2.65968155860901,1,120,0,1,-1.56374895572662
"2824","171_9",171,23,14,1,2,0.337921530008316,237.5,-2.65968155860901,1,120,0,1,-0.639524221420288
"2825","171_3",171,23,11,1,3,-0.818820536136627,237.5,-2.65968155860901,1,120,0,1,-1.84552800655365
"2826","171_7",171,23,10,1,3,-0.49867245554924,237.5,-2.65968155860901,1,120,0,1,0.127170950174332
"2827","171_23",171,23,11,2,3,-0.818820536136627,237.5,-2.65968155860901,1,120,0,1,-0.717265963554382
"2828","171_24",171,23,12,1,4,-0.804179251194,237.5,-2.65968155860901,1,120,0,1,-0.277130424976349
"2829","171_2",171,23,14,1,4,-0.890497863292694,237.5,-2.65968155860901,1,120,0,1,-0.319902628660202
"2830","171_5",171,23,10,2,4,-0.178155496716499,237.5,-2.65968155860901,1,120,0,1,-0.215958788990974
"2831","171_13",171,23,12,1,5,-0.890497863292694,237.5,-2.65968155860901,1,120,0,1,0.0204411167651415
"2832","171_21",171,23,14,1,5,-0.359779566526413,237.5,-2.65968155860901,1,120,0,1,-0.212804436683655
"2833","171_25",171,23,12,2,5,0.0320458710193634,237.5,-2.65968155860901,1,120,0,1,-0.505788803100586
"2834","171_10",171,23,10,1,5,-0.818820536136627,237.5,-2.65968155860901,1,120,0,1,-0.685536324977875
"2835","171_28",171,23,10,1,5,-0.359779566526413,237.5,-2.65968155860901,1,120,0,1,-0.124671958386898
"2836","171_12",171,23,14,1,6,-0.890497863292694,237.5,-2.65968155860901,1,120,0,1,-0.763277053833008
"2837","171_19",171,23,14,2,6,0.266244173049927,237.5,-2.65968155860901,1,120,0,1,-0.905156433582306
"2838","171_29",171,23,10,2,6,-0.288102209568024,237.5,-2.65968155860901,1,120,0,1,0.67970997095108
"2839","171_14",171,23,14,2,6,-0.818820536136627,237.5,-2.65968155860901,1,120,0,1,1.24528908729553
"2840","171_17",171,23,13,2,6,-0.943072080612183,237.5,-2.65968155860901,1,120,0,1,0.276328176259995
"2841","171_8",171,23,12,1,7,-0.359779566526413,237.5,-2.65968155860901,1,120,0,1,0.557656824588776
"2842","172_10",172,21,10,1,2,0.0320458710193634,203,-1.43235766887665,1,240,736.263732910156,1,0.497549533843994
"2843","172_51",172,21,10,2,2,-1.65504562854767,203,-1.43235766887665,1,240,736.263732910156,1,-0.970232963562012
"2844","172_13",172,21,10,1,2,0.0320458710193634,203,-1.43235766887665,1,240,736.263732910156,1,1.03254961967468
"2845","172_15",172,21,10,2,2,-1.65504562854767,203,-1.43235766887665,1,240,736.263732910156,1,-0.196326062083244
"2846","172_38",172,21,8,1,3,-0.804179251194,203,-1.43235766887665,1,240,736.263732910156,1,-0.483724534511566
"2847","172_28",172,21,10,2,3,-1.12432730197906,203,-1.43235766887665,1,240,736.263732910156,1,-1.81346380710602
"2848","172_20",172,21,13,1,4,-0.943072080612183,203,-1.43235766887665,1,240,736.263732910156,1,1.2841968536377
"2849","172_22",172,21,11,1,4,-0.943072080612183,203,-1.43235766887665,1,240,736.263732910156,1,0.57232677936554
"2850","172_23",172,21,14,1,5,-0.359779566526413,203,-1.43235766887665,1,240,736.263732910156,1,0.89811772108078
"2851","172_39",172,21,11,1,5,2.08062267303467,203,-1.43235766887665,1,240,736.263732910156,1,1.09112739562988
"2852","172_58",172,21,10,2,5,1.31570601463318,203,-1.43235766887665,1,240,736.263732910156,1,-0.377926290035248
"2853","172_45",172,21,13,1,5,-0.804179251194,203,-1.43235766887665,1,240,736.263732910156,1,-0.672747731208801
"2854","172_18",172,21,15,2,6,-1.33489751815796,203,-1.43235766887665,1,240,736.263732910156,1,-1.13767838478088
"2855","172_4",172,21,14,2,6,-1.33489751815796,203,-1.43235766887665,1,240,736.263732910156,1,0.299260377883911
"2856","172_9",172,21,15,2,6,-1.33489751815796,203,-1.43235766887665,1,240,736.263732910156,1,-0.577859699726105
"2857","172_14",172,21,16,1,7,-0.49867245554924,203,-1.43235766887665,1,240,736.263732910156,1,1.62009251117706
"2858","172_33",172,21,16,2,7,0.266244173049927,203,-1.43235766887665,1,240,736.263732910156,1,0.856386661529541
"2859","172_53",172,21,16,1,7,-0.943072080612183,203,-1.43235766887665,1,240,736.263732910156,1,1.20367562770844
"2860","173_15",173,17,3,2,2,-0.890497863292694,353,0.513129234313965,0,109,1560.43957519531,1,-0.461315125226974
"2861","173_10",173,17,10,2,2,NA,353,0.513129234313965,0,109,1560.43957519531,1,-0.155258193612099
"2862","173_16",173,17,9,2,2,-0.49867245554924,353,0.513129234313965,0,109,1560.43957519531,1,0.639580130577087
"2863","173_12",173,17,3,2,3,NA,353,0.513129234313965,0,109,1560.43957519531,1,-1.2913271188736
"2864","173_2",173,17,10,2,3,-1.12432730197906,353,0.513129234313965,0,109,1560.43957519531,1,-1.54512131214142
"2865","173_6",173,17,9,1,3,-1.65504562854767,353,0.513129234313965,0,109,1560.43957519531,1,0.359577089548111
"2866","173_8",173,17,12,2,4,-0.890497863292694,353,0.513129234313965,0,109,1560.43957519531,1,0.614701151847839
"2867","173_18",173,17,13,2,4,-0.6799276471138,353,0.513129234313965,0,109,1560.43957519531,1,0.136049747467041
"2868","173_7",173,17,12,2,4,NA,353,0.513129234313965,0,109,1560.43957519531,1,-0.375453650951385
"2869","173_14",173,17,10,1,4,-0.288102209568024,353,0.513129234313965,0,109,1560.43957519531,1,0.675886750221252
"2870","173_4",173,17,13,1,5,-0.6799276471138,353,0.513129234313965,0,109,1560.43957519531,1,1.91091728210449
"2871","173_11",173,17,12,1,5,0.551158308982849,353,0.513129234313965,0,109,1560.43957519531,1,0.592232346534729
"2872","173_9",173,17,13,2,6,-0.49867245554924,353,0.513129234313965,0,109,1560.43957519531,1,0.0175591241568327
"2873","173_5",173,17,13,1,6,-0.49867245554924,353,0.513129234313965,0,109,1560.43957519531,1,1.12246513366699
"2874","173_1",173,17,15,2,6,0.0320458710193634,353,0.513129234313965,0,109,1560.43957519531,1,-0.69138777256012
"2875","173_17",173,17,15,1,7,-0.890497863292694,353,0.513129234313965,0,109,1560.43957519531,1,2.25832772254944
"2876","173_20",173,17,14,2,7,-0.890497863292694,353,0.513129234313965,0,109,1560.43957519531,1,-0.28876519203186
"2877","173_3",173,17,14,1,8,0.871306359767914,353,0.513129234313965,0,109,1560.43957519531,1,1.56014013290405
"2878","173_19",173,17,16,1,8,-0.890497863292694,353,0.513129234313965,0,109,1560.43957519531,1,1.50428581237793
"2879","173_13",173,17,18,1,8,0.393162250518799,353,0.513129234313965,0,109,1560.43957519531,1,1.00899064540863
"2880","174_22",174,22,14,1,2,NA,197.5,-0.0140915913507342,1,108,0,1,0.0236844848841429
"2881","174_19",174,22,5,2,3,-1.21064591407776,197.5,-0.0140915913507342,1,108,0,1,-1.17654693126678
"2882","174_12",174,22,8,2,3,-1.65504562854767,197.5,-0.0140915913507342,1,108,0,1,-1.82181835174561
"2883","174_14",174,22,6,1,3,-0.890497863292694,197.5,-0.0140915913507342,1,108,0,1,-1.68989670276642
"2884","174_3",174,22,8,1,3,4.50623083114624,197.5,-0.0140915913507342,1,108,0,1,-0.468442559242249
"2885","174_8",174,22,11,2,4,-0.288102209568024,197.5,-0.0140915913507342,1,108,0,1,-0.0475476086139679
"2886","174_15",174,22,10,1,4,-0.49867245554924,197.5,-0.0140915913507342,1,108,0,1,-0.00538187799975276
"2887","174_5",174,22,15,2,4,-1.26322019100189,197.5,-0.0140915913507342,1,108,0,1,-2.53849482536316
"2888","174_10",174,22,14,1,5,3.88289046287537,197.5,-0.0140915913507342,1,108,0,1,0.416325002908707
"2889","174_26",174,22,11,1,5,-0.49867245554924,197.5,-0.0140915913507342,1,108,0,1,0.585382342338562
"2890","174_7",174,22,13,2,6,-0.818820536136627,197.5,-0.0140915913507342,1,108,0,1,0.460614383220673
"2891","174_25",174,22,12,2,6,-0.818820536136627,197.5,-0.0140915913507342,1,108,0,1,-1.49708950519562
"2892","174_6",174,22,15,1,6,NA,197.5,-0.0140915913507342,1,108,0,1,-0.325945109128952
